"country","commodity","year","usd","product"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1993,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1994,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1995,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1996,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1997,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1998,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",1999,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",2000,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",2001,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",2002,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",2003,,"seaweeds"
"Mongolia","Other seaweeds and aquatic plants and products thereof",2004,,"seaweeds"
"Montenegro","Miscellaneous corals and shells",2010,3,"shells"
"Montenegro","Miscellaneous corals and shells",2011,0,"shells"
"Montenegro","Miscellaneous corals and shells",1976,,"shells"
"Montenegro","Miscellaneous corals and shells",1977,,"shells"
"Montenegro","Miscellaneous corals and shells",1978,,"shells"
"Montenegro","Miscellaneous corals and shells",1979,,"shells"
"Montenegro","Miscellaneous corals and shells",1980,,"shells"
"Montenegro","Miscellaneous corals and shells",1981,,"shells"
"Montenegro","Miscellaneous corals and shells",1982,,"shells"
"Montenegro","Miscellaneous corals and shells",1983,,"shells"
"Montenegro","Miscellaneous corals and shells",1984,,"shells"
"Montenegro","Miscellaneous corals and shells",1985,,"shells"
"Montenegro","Miscellaneous corals and shells",1986,,"shells"
"Montenegro","Miscellaneous corals and shells",1987,,"shells"
"Montenegro","Miscellaneous corals and shells",1988,,"shells"
"Montenegro","Miscellaneous corals and shells",1989,,"shells"
"Montenegro","Miscellaneous corals and shells",1990,,"shells"
"Montenegro","Miscellaneous corals and shells",1991,,"shells"
"Montenegro","Miscellaneous corals and shells",1992,,"shells"
"Montenegro","Miscellaneous corals and shells",1993,,"shells"
"Montenegro","Miscellaneous corals and shells",1994,,"shells"
"Montenegro","Miscellaneous corals and shells",1995,,"shells"
"Montenegro","Miscellaneous corals and shells",1996,,"shells"
"Montenegro","Miscellaneous corals and shells",1997,,"shells"
"Montenegro","Miscellaneous corals and shells",1998,,"shells"
"Montenegro","Miscellaneous corals and shells",1999,,"shells"
"Montenegro","Miscellaneous corals and shells",2000,,"shells"
"Montenegro","Miscellaneous corals and shells",2001,,"shells"
"Montenegro","Miscellaneous corals and shells",2002,,"shells"
"Montenegro","Miscellaneous corals and shells",2003,,"shells"
"Montenegro","Miscellaneous corals and shells",2004,,"shells"
"Montenegro","Miscellaneous corals and shells",2005,,"shells"
"Montenegro","Miscellaneous corals and shells",2006,,"shells"
"Montenegro","Miscellaneous corals and shells",2007,,"shells"
"Montenegro","Miscellaneous corals and shells",2008,,"shells"
"Montenegro","Miscellaneous corals and shells",2009,,"shells"
"Morocco","Agar agar nei",1994,15625,"seaweeds"
"Morocco","Agar agar nei",1995,17840,"seaweeds"
"Morocco","Agar agar nei",1996,19110,"seaweeds"
"Morocco","Agar agar nei",1997,17805,"seaweeds"
"Morocco","Agar agar nei",1998,17010,"seaweeds"
"Morocco","Agar agar nei",1999,18709,"seaweeds"
"Morocco","Agar agar nei",2000,20108,"seaweeds"
"Morocco","Agar agar nei",2001,18227,"seaweeds"
"Morocco","Agar agar nei",2002,18029,"seaweeds"
"Morocco","Agar agar nei",2003,18437,"seaweeds"
"Morocco","Agar agar nei",2004,19854,"seaweeds"
"Morocco","Agar agar nei",2005,19520,"seaweeds"
"Morocco","Agar agar nei",2006,22793,"seaweeds"
"Morocco","Agar agar nei",2007,26873,"seaweeds"
"Morocco","Agar agar nei",2008,22547,"seaweeds"
"Morocco","Agar agar nei",2009,20202,"seaweeds"
"Morocco","Agar agar nei",2010,22675,"seaweeds"
"Morocco","Agar agar nei",2011,22516,"seaweeds"
"Morocco","Agar agar nei",1976,,"seaweeds"
"Morocco","Agar agar nei",1977,,"seaweeds"
"Morocco","Agar agar nei",1978,,"seaweeds"
"Morocco","Agar agar nei",1979,,"seaweeds"
"Morocco","Agar agar nei",1980,,"seaweeds"
"Morocco","Agar agar nei",1981,,"seaweeds"
"Morocco","Agar agar nei",1982,,"seaweeds"
"Morocco","Agar agar nei",1983,,"seaweeds"
"Morocco","Agar agar nei",1984,,"seaweeds"
"Morocco","Agar agar nei",1985,,"seaweeds"
"Morocco","Agar agar nei",1986,,"seaweeds"
"Morocco","Agar agar nei",1987,,"seaweeds"
"Morocco","Agar agar nei",1988,,"seaweeds"
"Morocco","Agar agar nei",1989,,"seaweeds"
"Morocco","Agar agar nei",1990,,"seaweeds"
"Morocco","Agar agar nei",1991,,"seaweeds"
"Morocco","Agar agar nei",1992,,"seaweeds"
"Morocco","Agar agar nei",1993,,"seaweeds"
"Morocco","Coral and the like",1994,625,"corals"
"Morocco","Coral and the like",1995,559,"corals"
"Morocco","Coral and the like",1996,259,"corals"
"Morocco","Coral and the like",1997,204,"corals"
"Morocco","Coral and the like",1998,282,"corals"
"Morocco","Coral and the like",1999,462,"corals"
"Morocco","Coral and the like",2000,599,"corals"
"Morocco","Coral and the like",2001,658,"corals"
"Morocco","Coral and the like",2002,1747,"corals"
"Morocco","Coral and the like",2003,567,"corals"
"Morocco","Coral and the like",2004,9,"corals"
"Morocco","Coral and the like",2005,0,"corals"
"Morocco","Coral and the like",2006,0,"corals"
"Morocco","Coral and the like",2007,0,"corals"
"Morocco","Coral and the like",2008,0,"corals"
"Morocco","Coral and the like",2009,0,"corals"
"Morocco","Coral and the like",2010,0,"corals"
"Morocco","Coral and the like",2011,0,"corals"
"Morocco","Coral and the like",1976,,"corals"
"Morocco","Coral and the like",1977,,"corals"
"Morocco","Coral and the like",1978,,"corals"
"Morocco","Coral and the like",1979,,"corals"
"Morocco","Coral and the like",1980,,"corals"
"Morocco","Coral and the like",1981,,"corals"
"Morocco","Coral and the like",1982,,"corals"
"Morocco","Coral and the like",1983,,"corals"
"Morocco","Coral and the like",1984,,"corals"
"Morocco","Coral and the like",1985,,"corals"
"Morocco","Coral and the like",1986,,"corals"
"Morocco","Coral and the like",1987,,"corals"
"Morocco","Coral and the like",1988,,"corals"
"Morocco","Coral and the like",1989,,"corals"
"Morocco","Coral and the like",1990,,"corals"
"Morocco","Coral and the like",1991,,"corals"
"Morocco","Coral and the like",1992,,"corals"
"Morocco","Coral and the like",1993,,"corals"
"Morocco","Fish body oils, nei",1976,1356,"fish_oil"
"Morocco","Fish body oils, nei",1977,2094,"fish_oil"
"Morocco","Fish body oils, nei",1978,2391,"fish_oil"
"Morocco","Fish body oils, nei",1979,2462,"fish_oil"
"Morocco","Fish body oils, nei",1980,1153,"fish_oil"
"Morocco","Fish body oils, nei",1981,2878,"fish_oil"
"Morocco","Fish body oils, nei",1982,218,"fish_oil"
"Morocco","Fish body oils, nei",1983,2459,"fish_oil"
"Morocco","Fish body oils, nei",1984,1334,"fish_oil"
"Morocco","Fish body oils, nei",1985,2,"fish_oil"
"Morocco","Fish body oils, nei",1986,922,"fish_oil"
"Morocco","Fish body oils, nei",1987,455,"fish_oil"
"Morocco","Fish body oils, nei",1988,154,"fish_oil"
"Morocco","Fish body oils, nei",1989,152,"fish_oil"
"Morocco","Fish body oils, nei",1990,1128,"fish_oil"
"Morocco","Fish body oils, nei",1991,1075,"fish_oil"
"Morocco","Fish body oils, nei",1992,705,"fish_oil"
"Morocco","Fish body oils, nei",1993,175,"fish_oil"
"Morocco","Fish body oils, nei",1994,206,"fish_oil"
"Morocco","Fish body oils, nei",1995,4074,"fish_oil"
"Morocco","Fish body oils, nei",1996,1755,"fish_oil"
"Morocco","Fish body oils, nei",1997,3290,"fish_oil"
"Morocco","Fish body oils, nei",1998,2039,"fish_oil"
"Morocco","Fish body oils, nei",1999,1264,"fish_oil"
"Morocco","Fish body oils, nei",2000,2499,"fish_oil"
"Morocco","Fish body oils, nei",2001,10497,"fish_oil"
"Morocco","Fish body oils, nei",2002,6351,"fish_oil"
"Morocco","Fish body oils, nei",2003,11640,"fish_oil"
"Morocco","Fish body oils, nei",2004,18415,"fish_oil"
"Morocco","Fish body oils, nei",2005,15296,"fish_oil"
"Morocco","Fish body oils, nei",2006,16900,"fish_oil"
"Morocco","Fish body oils, nei",2007,21516,"fish_oil"
"Morocco","Fish body oils, nei",2008,36897,"fish_oil"
"Morocco","Fish body oils, nei",2009,28904,"fish_oil"
"Morocco","Fish body oils, nei",2010,38987,"fish_oil"
"Morocco","Fish body oils, nei",2011,28391,"fish_oil"
"Morocco","Fish liver oils, nei",2006,566,"fish_oil"
"Morocco","Fish liver oils, nei",2007,759,"fish_oil"
"Morocco","Fish liver oils, nei",2008,4698,"fish_oil"
"Morocco","Fish liver oils, nei",2009,2280,"fish_oil"
"Morocco","Fish liver oils, nei",2010,808,"fish_oil"
"Morocco","Fish liver oils, nei",2011,338,"fish_oil"
"Morocco","Fish liver oils, nei",1976,,"fish_oil"
"Morocco","Fish liver oils, nei",1977,,"fish_oil"
"Morocco","Fish liver oils, nei",1978,,"fish_oil"
"Morocco","Fish liver oils, nei",1979,,"fish_oil"
"Morocco","Fish liver oils, nei",1980,,"fish_oil"
"Morocco","Fish liver oils, nei",1981,,"fish_oil"
"Morocco","Fish liver oils, nei",1982,,"fish_oil"
"Morocco","Fish liver oils, nei",1983,,"fish_oil"
"Morocco","Fish liver oils, nei",1984,,"fish_oil"
"Morocco","Fish liver oils, nei",1985,,"fish_oil"
"Morocco","Fish liver oils, nei",1986,,"fish_oil"
"Morocco","Fish liver oils, nei",1987,,"fish_oil"
"Morocco","Fish liver oils, nei",1988,,"fish_oil"
"Morocco","Fish liver oils, nei",1989,,"fish_oil"
"Morocco","Fish liver oils, nei",1990,,"fish_oil"
"Morocco","Fish liver oils, nei",1991,,"fish_oil"
"Morocco","Fish liver oils, nei",1992,,"fish_oil"
"Morocco","Fish liver oils, nei",1993,,"fish_oil"
"Morocco","Fish liver oils, nei",1994,,"fish_oil"
"Morocco","Fish liver oils, nei",1995,,"fish_oil"
"Morocco","Fish liver oils, nei",1996,,"fish_oil"
"Morocco","Fish liver oils, nei",1997,,"fish_oil"
"Morocco","Fish liver oils, nei",1998,,"fish_oil"
"Morocco","Fish liver oils, nei",1999,,"fish_oil"
"Morocco","Fish liver oils, nei",2000,,"fish_oil"
"Morocco","Fish liver oils, nei",2001,,"fish_oil"
"Morocco","Fish liver oils, nei",2002,,"fish_oil"
"Morocco","Fish liver oils, nei",2003,,"fish_oil"
"Morocco","Fish liver oils, nei",2004,,"fish_oil"
"Morocco","Fish liver oils, nei",2005,,"fish_oil"
"Morocco","Miscellaneous corals and shells",2003,561,"shells"
"Morocco","Miscellaneous corals and shells",2004,866,"shells"
"Morocco","Miscellaneous corals and shells",2005,456,"shells"
"Morocco","Miscellaneous corals and shells",2006,155,"shells"
"Morocco","Miscellaneous corals and shells",2007,282,"shells"
"Morocco","Miscellaneous corals and shells",2008,517,"shells"
"Morocco","Miscellaneous corals and shells",2009,480,"shells"
"Morocco","Miscellaneous corals and shells",2010,599,"shells"
"Morocco","Miscellaneous corals and shells",2011,677,"shells"
"Morocco","Miscellaneous corals and shells",1976,,"shells"
"Morocco","Miscellaneous corals and shells",1977,,"shells"
"Morocco","Miscellaneous corals and shells",1978,,"shells"
"Morocco","Miscellaneous corals and shells",1979,,"shells"
"Morocco","Miscellaneous corals and shells",1980,,"shells"
"Morocco","Miscellaneous corals and shells",1981,,"shells"
"Morocco","Miscellaneous corals and shells",1982,,"shells"
"Morocco","Miscellaneous corals and shells",1983,,"shells"
"Morocco","Miscellaneous corals and shells",1984,,"shells"
"Morocco","Miscellaneous corals and shells",1985,,"shells"
"Morocco","Miscellaneous corals and shells",1986,,"shells"
"Morocco","Miscellaneous corals and shells",1987,,"shells"
"Morocco","Miscellaneous corals and shells",1988,,"shells"
"Morocco","Miscellaneous corals and shells",1989,,"shells"
"Morocco","Miscellaneous corals and shells",1990,,"shells"
"Morocco","Miscellaneous corals and shells",1991,,"shells"
"Morocco","Miscellaneous corals and shells",1992,,"shells"
"Morocco","Miscellaneous corals and shells",1993,,"shells"
"Morocco","Miscellaneous corals and shells",1994,,"shells"
"Morocco","Miscellaneous corals and shells",1995,,"shells"
"Morocco","Miscellaneous corals and shells",1996,,"shells"
"Morocco","Miscellaneous corals and shells",1997,,"shells"
"Morocco","Miscellaneous corals and shells",1998,,"shells"
"Morocco","Miscellaneous corals and shells",1999,,"shells"
"Morocco","Miscellaneous corals and shells",2000,,"shells"
"Morocco","Miscellaneous corals and shells",2001,,"shells"
"Morocco","Miscellaneous corals and shells",2002,,"shells"
"Morocco","Natural sponges raw",1994,1,"sponges"
"Morocco","Natural sponges raw",1995,0.1,"sponges"
"Morocco","Natural sponges raw",1997,29,"sponges"
"Morocco","Natural sponges raw",1998,1,"sponges"
"Morocco","Natural sponges raw",1999,1,"sponges"
"Morocco","Natural sponges raw",2000,8,"sponges"
"Morocco","Natural sponges raw",2001,0,"sponges"
"Morocco","Natural sponges raw",2002,0,"sponges"
"Morocco","Natural sponges raw",2003,0,"sponges"
"Morocco","Natural sponges raw",2004,0,"sponges"
"Morocco","Natural sponges raw",2005,0,"sponges"
"Morocco","Natural sponges raw",2006,0,"sponges"
"Morocco","Natural sponges raw",2007,1,"sponges"
"Morocco","Natural sponges raw",2008,0,"sponges"
"Morocco","Natural sponges raw",2009,0,"sponges"
"Morocco","Natural sponges raw",2010,0,"sponges"
"Morocco","Natural sponges raw",2011,0,"sponges"
"Morocco","Natural sponges raw",1976,,"sponges"
"Morocco","Natural sponges raw",1977,,"sponges"
"Morocco","Natural sponges raw",1978,,"sponges"
"Morocco","Natural sponges raw",1979,,"sponges"
"Morocco","Natural sponges raw",1980,,"sponges"
"Morocco","Natural sponges raw",1981,,"sponges"
"Morocco","Natural sponges raw",1982,,"sponges"
"Morocco","Natural sponges raw",1983,,"sponges"
"Morocco","Natural sponges raw",1984,,"sponges"
"Morocco","Natural sponges raw",1985,,"sponges"
"Morocco","Natural sponges raw",1986,,"sponges"
"Morocco","Natural sponges raw",1987,,"sponges"
"Morocco","Natural sponges raw",1988,,"sponges"
"Morocco","Natural sponges raw",1989,,"sponges"
"Morocco","Natural sponges raw",1990,,"sponges"
"Morocco","Natural sponges raw",1991,,"sponges"
"Morocco","Natural sponges raw",1992,,"sponges"
"Morocco","Natural sponges raw",1993,,"sponges"
"Morocco","Natural sponges raw",1996,,"sponges"
"Morocco","Ornamental saltwater fish",2002,644,"ornamentals"
"Morocco","Ornamental saltwater fish",2003,6475,"ornamentals"
"Morocco","Ornamental saltwater fish",2004,7090,"ornamentals"
"Morocco","Ornamental saltwater fish",2005,7629,"ornamentals"
"Morocco","Ornamental saltwater fish",2006,7966,"ornamentals"
"Morocco","Ornamental saltwater fish",2007,9244,"ornamentals"
"Morocco","Ornamental saltwater fish",2008,1510,"ornamentals"
"Morocco","Ornamental saltwater fish",2009,0,"ornamentals"
"Morocco","Ornamental saltwater fish",2010,0,"ornamentals"
"Morocco","Ornamental saltwater fish",2011,0,"ornamentals"
"Morocco","Ornamental saltwater fish",1976,,"ornamentals"
"Morocco","Ornamental saltwater fish",1977,,"ornamentals"
"Morocco","Ornamental saltwater fish",1978,,"ornamentals"
"Morocco","Ornamental saltwater fish",1979,,"ornamentals"
"Morocco","Ornamental saltwater fish",1980,,"ornamentals"
"Morocco","Ornamental saltwater fish",1981,,"ornamentals"
"Morocco","Ornamental saltwater fish",1982,,"ornamentals"
"Morocco","Ornamental saltwater fish",1983,,"ornamentals"
"Morocco","Ornamental saltwater fish",1984,,"ornamentals"
"Morocco","Ornamental saltwater fish",1985,,"ornamentals"
"Morocco","Ornamental saltwater fish",1986,,"ornamentals"
"Morocco","Ornamental saltwater fish",1987,,"ornamentals"
"Morocco","Ornamental saltwater fish",1988,,"ornamentals"
"Morocco","Ornamental saltwater fish",1989,,"ornamentals"
"Morocco","Ornamental saltwater fish",1990,,"ornamentals"
"Morocco","Ornamental saltwater fish",1991,,"ornamentals"
"Morocco","Ornamental saltwater fish",1992,,"ornamentals"
"Morocco","Ornamental saltwater fish",1993,,"ornamentals"
"Morocco","Ornamental saltwater fish",1994,,"ornamentals"
"Morocco","Ornamental saltwater fish",1995,,"ornamentals"
"Morocco","Ornamental saltwater fish",1996,,"ornamentals"
"Morocco","Ornamental saltwater fish",1997,,"ornamentals"
"Morocco","Ornamental saltwater fish",1998,,"ornamentals"
"Morocco","Ornamental saltwater fish",1999,,"ornamentals"
"Morocco","Ornamental saltwater fish",2000,,"ornamentals"
"Morocco","Ornamental saltwater fish",2001,,"ornamentals"
"Morocco","Other seaweeds and aquatic plants and products thereof",1993,111,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1994,1304,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1995,1397,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1996,3136,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1997,2888,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1998,3816,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1999,4980,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2000,5240,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2001,5031,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2002,4768,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2003,6264,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2004,7103,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2005,13706,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2006,18607,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2007,11795,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2008,8849,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2009,8492,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2010,9429,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",2011,6679,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1976,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1977,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1978,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1979,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1980,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1981,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1982,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1983,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1984,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1985,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1986,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1987,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1988,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1989,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1990,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1991,,"seaweeds"
"Morocco","Other seaweeds and aquatic plants and products thereof",1992,,"seaweeds"
"Mozambique","Agar agar nei",2002,0,"seaweeds"
"Mozambique","Agar agar nei",2003,0,"seaweeds"
"Mozambique","Agar agar nei",2004,0,"seaweeds"
"Mozambique","Agar agar nei",2005,0,"seaweeds"
"Mozambique","Agar agar nei",2006,0,"seaweeds"
"Mozambique","Agar agar nei",2007,0,"seaweeds"
"Mozambique","Agar agar nei",2008,0,"seaweeds"
"Mozambique","Agar agar nei",2009,0,"seaweeds"
"Mozambique","Agar agar nei",2010,0,"seaweeds"
"Mozambique","Agar agar nei",2011,0,"seaweeds"
"Mozambique","Agar agar nei",1976,,"seaweeds"
"Mozambique","Agar agar nei",1977,,"seaweeds"
"Mozambique","Agar agar nei",1978,,"seaweeds"
"Mozambique","Agar agar nei",1979,,"seaweeds"
"Mozambique","Agar agar nei",1980,,"seaweeds"
"Mozambique","Agar agar nei",1981,,"seaweeds"
"Mozambique","Agar agar nei",1982,,"seaweeds"
"Mozambique","Agar agar nei",1983,,"seaweeds"
"Mozambique","Agar agar nei",1984,,"seaweeds"
"Mozambique","Agar agar nei",1985,,"seaweeds"
"Mozambique","Agar agar nei",1986,,"seaweeds"
"Mozambique","Agar agar nei",1987,,"seaweeds"
"Mozambique","Agar agar nei",1988,,"seaweeds"
"Mozambique","Agar agar nei",1989,,"seaweeds"
"Mozambique","Agar agar nei",1990,,"seaweeds"
"Mozambique","Agar agar nei",1991,,"seaweeds"
"Mozambique","Agar agar nei",1992,,"seaweeds"
"Mozambique","Agar agar nei",1993,,"seaweeds"
"Mozambique","Agar agar nei",1994,,"seaweeds"
"Mozambique","Agar agar nei",1995,,"seaweeds"
"Mozambique","Agar agar nei",1996,,"seaweeds"
"Mozambique","Agar agar nei",1997,,"seaweeds"
"Mozambique","Agar agar nei",1998,,"seaweeds"
"Mozambique","Agar agar nei",1999,,"seaweeds"
"Mozambique","Agar agar nei",2000,,"seaweeds"
"Mozambique","Agar agar nei",2001,,"seaweeds"
"Mozambique","Fish body oils, nei",1994,133,"fish_oil"
"Mozambique","Fish body oils, nei",2008,1095,"fish_oil"
"Mozambique","Fish body oils, nei",2009,83,"fish_oil"
"Mozambique","Fish body oils, nei",2010,0,"fish_oil"
"Mozambique","Fish body oils, nei",2011,0,"fish_oil"
"Mozambique","Fish body oils, nei",1976,,"fish_oil"
"Mozambique","Fish body oils, nei",1977,,"fish_oil"
"Mozambique","Fish body oils, nei",1978,,"fish_oil"
"Mozambique","Fish body oils, nei",1979,,"fish_oil"
"Mozambique","Fish body oils, nei",1980,,"fish_oil"
"Mozambique","Fish body oils, nei",1981,,"fish_oil"
"Mozambique","Fish body oils, nei",1982,,"fish_oil"
"Mozambique","Fish body oils, nei",1983,,"fish_oil"
"Mozambique","Fish body oils, nei",1984,,"fish_oil"
"Mozambique","Fish body oils, nei",1985,,"fish_oil"
"Mozambique","Fish body oils, nei",1986,,"fish_oil"
"Mozambique","Fish body oils, nei",1987,,"fish_oil"
"Mozambique","Fish body oils, nei",1988,,"fish_oil"
"Mozambique","Fish body oils, nei",1989,,"fish_oil"
"Mozambique","Fish body oils, nei",1990,,"fish_oil"
"Mozambique","Fish body oils, nei",1991,,"fish_oil"
"Mozambique","Fish body oils, nei",1992,,"fish_oil"
"Mozambique","Fish body oils, nei",1993,,"fish_oil"
"Mozambique","Fish body oils, nei",1995,,"fish_oil"
"Mozambique","Fish body oils, nei",1996,,"fish_oil"
"Mozambique","Fish body oils, nei",1997,,"fish_oil"
"Mozambique","Fish body oils, nei",1998,,"fish_oil"
"Mozambique","Fish body oils, nei",1999,,"fish_oil"
"Mozambique","Fish body oils, nei",2000,,"fish_oil"
"Mozambique","Fish body oils, nei",2001,,"fish_oil"
"Mozambique","Fish body oils, nei",2002,,"fish_oil"
"Mozambique","Fish body oils, nei",2003,,"fish_oil"
"Mozambique","Fish body oils, nei",2004,,"fish_oil"
"Mozambique","Fish body oils, nei",2005,,"fish_oil"
"Mozambique","Fish body oils, nei",2006,,"fish_oil"
"Mozambique","Fish body oils, nei",2007,,"fish_oil"
"Mozambique","Fish liver oils, nei",2009,781,"fish_oil"
"Mozambique","Fish liver oils, nei",2010,0,"fish_oil"
"Mozambique","Fish liver oils, nei",2011,380,"fish_oil"
"Mozambique","Fish liver oils, nei",1976,,"fish_oil"
"Mozambique","Fish liver oils, nei",1977,,"fish_oil"
"Mozambique","Fish liver oils, nei",1978,,"fish_oil"
"Mozambique","Fish liver oils, nei",1979,,"fish_oil"
"Mozambique","Fish liver oils, nei",1980,,"fish_oil"
"Mozambique","Fish liver oils, nei",1981,,"fish_oil"
"Mozambique","Fish liver oils, nei",1982,,"fish_oil"
"Mozambique","Fish liver oils, nei",1983,,"fish_oil"
"Mozambique","Fish liver oils, nei",1984,,"fish_oil"
"Mozambique","Fish liver oils, nei",1985,,"fish_oil"
"Mozambique","Fish liver oils, nei",1986,,"fish_oil"
"Mozambique","Fish liver oils, nei",1987,,"fish_oil"
"Mozambique","Fish liver oils, nei",1988,,"fish_oil"
"Mozambique","Fish liver oils, nei",1989,,"fish_oil"
"Mozambique","Fish liver oils, nei",1990,,"fish_oil"
"Mozambique","Fish liver oils, nei",1991,,"fish_oil"
"Mozambique","Fish liver oils, nei",1992,,"fish_oil"
"Mozambique","Fish liver oils, nei",1993,,"fish_oil"
"Mozambique","Fish liver oils, nei",1994,,"fish_oil"
"Mozambique","Fish liver oils, nei",1995,,"fish_oil"
"Mozambique","Fish liver oils, nei",1996,,"fish_oil"
"Mozambique","Fish liver oils, nei",1997,,"fish_oil"
"Mozambique","Fish liver oils, nei",1998,,"fish_oil"
"Mozambique","Fish liver oils, nei",1999,,"fish_oil"
"Mozambique","Fish liver oils, nei",2000,,"fish_oil"
"Mozambique","Fish liver oils, nei",2001,,"fish_oil"
"Mozambique","Fish liver oils, nei",2002,,"fish_oil"
"Mozambique","Fish liver oils, nei",2003,,"fish_oil"
"Mozambique","Fish liver oils, nei",2004,,"fish_oil"
"Mozambique","Fish liver oils, nei",2005,,"fish_oil"
"Mozambique","Fish liver oils, nei",2006,,"fish_oil"
"Mozambique","Fish liver oils, nei",2007,,"fish_oil"
"Mozambique","Fish liver oils, nei",2008,,"fish_oil"
"Mozambique","Miscellaneous corals and shells",1994,52,"shells"
"Mozambique","Miscellaneous corals and shells",1996,134,"shells"
"Mozambique","Miscellaneous corals and shells",1997,129,"shells"
"Mozambique","Miscellaneous corals and shells",1998,145,"shells"
"Mozambique","Miscellaneous corals and shells",1999,247,"shells"
"Mozambique","Miscellaneous corals and shells",2000,184,"shells"
"Mozambique","Miscellaneous corals and shells",2001,20,"shells"
"Mozambique","Miscellaneous corals and shells",2002,361,"shells"
"Mozambique","Miscellaneous corals and shells",2003,49,"shells"
"Mozambique","Miscellaneous corals and shells",2004,63,"shells"
"Mozambique","Miscellaneous corals and shells",2005,71,"shells"
"Mozambique","Miscellaneous corals and shells",2006,60,"shells"
"Mozambique","Miscellaneous corals and shells",2007,83,"shells"
"Mozambique","Miscellaneous corals and shells",2008,131,"shells"
"Mozambique","Miscellaneous corals and shells",2009,142,"shells"
"Mozambique","Miscellaneous corals and shells",2010,86,"shells"
"Mozambique","Miscellaneous corals and shells",2011,56,"shells"
"Mozambique","Miscellaneous corals and shells",1976,,"shells"
"Mozambique","Miscellaneous corals and shells",1977,,"shells"
"Mozambique","Miscellaneous corals and shells",1978,,"shells"
"Mozambique","Miscellaneous corals and shells",1979,,"shells"
"Mozambique","Miscellaneous corals and shells",1980,,"shells"
"Mozambique","Miscellaneous corals and shells",1981,,"shells"
"Mozambique","Miscellaneous corals and shells",1982,,"shells"
